"Country","Time","Category","Continent"
"RSA",222.25,"Mass","Africa"
"GBR",222.25,"Mass","Europe"
"ESP",222.25,"Mass","Europe"
"MAC",222.266666666667,"Mass","Asia"
"GBR",222.266666666667,"Mass","Europe"
"GBR",222.266666666667,"Mass","Europe"
"GBR",222.266666666667,"Mass","Europe"
"GBR",222.283333333333,"Mass","Europe"
"POR",222.283333333333,"Mass","Europe"
"GBR",222.283333333333,"Mass","Europe"
"GBR",222.283333333333,"Mass","Europe"
"GBR",222.283333333333,"Mass","Europe"
"GBR",222.3,"Mass","Europe"
"GBR",222.3,"Mass","Europe"
"GBR",222.3,"Mass","Europe"
"MEX",222.3,"Mass","Americas"
"TWN",222.316666666667,"Mass","Asia"
"GBR",222.316666666667,"Mass","Europe"
"GBR",222.316666666667,"Mass","Europe"
"GBR",222.333333333333,"Mass","Europe"
"MEX",222.333333333333,"Mass","Americas"
"GBR",222.333333333333,"Mass","Europe"
"GBR",222.333333333333,"Mass","Europe"
"GBR",222.333333333333,"Mass","Europe"
"GBR",222.333333333333,"Mass","Europe"
"GBR",222.333333333333,"Mass","Europe"
"GBR",222.35,"Mass","Europe"
"GBR",222.35,"Mass","Europe"
"GBR",222.35,"Mass","Europe"
"GBR",222.366666666667,"Mass","Europe"
"GBR",222.366666666667,"Mass","Europe"
"IND",222.366666666667,"Mass","Asia"
"GBR",222.366666666667,"Mass","Europe"
"GBR",222.366666666667,"Mass","Europe"
"GBR",222.366666666667,"Mass","Europe"
"GBR",222.366666666667,"Mass","Europe"
"GBR",222.366666666667,"Mass","Europe"
"USA",222.383333333333,"Mass","Americas"
"GBR",222.383333333333,"Mass","Europe"
"GBR",222.383333333333,"Mass","Europe"
"GBR",222.383333333333,"Mass","Europe"
"GBR",222.4,"Mass","Europe"
"GBR",222.4,"Mass","Europe"
"GBR",222.4,"Mass","Europe"
"USA",222.4,"Mass","Americas"
"GBR",222.4,"Mass","Europe"
"GBR",222.4,"Mass","Europe"
"MEX",222.416666666667,"Mass","Americas"
"GBR",222.416666666667,"Mass","Europe"
"USA",222.433333333333,"Mass","Americas"
"GBR",222.433333333333,"Mass","Europe"
"POL",222.433333333333,"Mass","Europe"
"GBR",222.433333333333,"Mass","Europe"
"GBR",222.45,"Mass","Europe"
"GBR",222.45,"Mass","Europe"
"FRA",222.45,"Mass","Europe"
"IRL",222.45,"Mass","Europe"
"GBR",222.45,"Mass","Europe"
"GBR",222.45,"Mass","Europe"
"GBR",222.45,"Mass","Europe"
"GBR",222.466666666667,"Mass","Europe"
"GBR",222.466666666667,"Mass","Europe"
"GBR",222.466666666667,"Mass","Europe"
"GBR",222.466666666667,"Mass","Europe"
"BEL",222.466666666667,"Mass","Europe"
"GBR",222.483333333333,"Mass","Europe"
"IRL",222.483333333333,"Mass","Europe"
"IRL",222.483333333333,"Mass","Europe"
"GBR",222.483333333333,"Mass","Europe"
"FRA",222.483333333333,"Mass","Europe"
"GBR",222.483333333333,"Mass","Europe"
"GBR",222.483333333333,"Mass","Europe"
"GBR",222.483333333333,"Mass","Europe"
"GBR",222.483333333333,"Mass","Europe"
"GBR",222.483333333333,"Mass","Europe"
"GBR",222.483333333333,"Mass","Europe"
"USA",222.483333333333,"Mass","Americas"
"GBR",222.483333333333,"Mass","Europe"
"IND",222.5,"Mass","Asia"
"MEX",222.5,"Mass","Americas"
"GBR",222.5,"Mass","Europe"
"ESP",222.516666666667,"Mass","Europe"
"GBR",222.533333333333,"Mass","Europe"
"GBR",222.533333333333,"Mass","Europe"
"FRA",222.533333333333,"Mass","Europe"
"GBR",222.533333333333,"Mass","Europe"
"USA",222.533333333333,"Mass","Americas"
"PAN",222.533333333333,"Mass","Americas"
"BRA",222.55,"Mass","Americas"
"CAN",222.55,"Mass","Americas"
"USA",222.55,"Mass","Americas"
"NZL",222.55,"Mass","Oceania"
"GBR",222.55,"Mass","Europe"
"BRA",222.566666666667,"Mass","Americas"
"FRA",222.566666666667,"Mass","Europe"
"GBR",222.566666666667,"Mass","Europe"
"MEX",222.583333333333,"Mass","Americas"
"ITA",222.583333333333,"Mass","Europe"
"GBR",222.583333333333,"Mass","Europe"
"GBR",222.583333333333,"Mass","Europe"
"GBR",222.583333333333,"Mass","Europe"
"ESP",222.583333333333,"Mass","Europe"
"GBR",222.583333333333,"Mass","Europe"
"ESP",222.583333333333,"Mass","Europe"
"COL",222.583333333333,"Mass","Americas"
"GBR",222.583333333333,"Mass","Europe"
"GBR",222.6,"Mass","Europe"
"GBR",222.6,"Mass","Europe"
"GBR",222.6,"Mass","Europe"
"ISR",222.6,"Mass","Asia"
"ISR",222.616666666667,"Mass","Asia"
"USA",222.616666666667,"Mass","Americas"
"GBR",222.616666666667,"Mass","Europe"
"GBR",222.616666666667,"Mass","Europe"
"ARG",222.616666666667,"Mass","Americas"
"GBR",222.616666666667,"Mass","Europe"
"GBR",222.616666666667,"Mass","Europe"
"ISR",222.633333333333,"Mass","Asia"
"GBR",222.633333333333,"Mass","Europe"
"GBR",222.633333333333,"Mass","Europe"
"IRL",222.633333333333,"Mass","Europe"
"GBR",222.65,"Mass","Europe"
"GBR",222.65,"Mass","Europe"
"IRL",222.65,"Mass","Europe"
"GBR",222.65,"Mass","Europe"
"HUN",222.65,"Mass","Europe"
"GBR",222.65,"Mass","Europe"
"BRA",222.65,"Mass","Americas"
"CHI",222.666666666667,"Mass","Europe"
"GBR",222.666666666667,"Mass","Europe"
"GBR",222.666666666667,"Mass","Europe"
"BRA",222.666666666667,"Mass","Americas"
"GBR",222.666666666667,"Mass","Europe"
"USA",222.666666666667,"Mass","Americas"
"GBR",222.683333333333,"Mass","Europe"
"USA",222.683333333333,"Mass","Americas"
"FRA",222.683333333333,"Mass","Europe"
"GBR",222.683333333333,"Mass","Europe"
"FRA",222.683333333333,"Mass","Europe"
"GBR",222.683333333333,"Mass","Europe"
"GBR",222.7,"Mass","Europe"
"GBR",222.7,"Mass","Europe"
"GBR",222.7,"Mass","Europe"
"GBR",222.716666666667,"Mass","Europe"
"USA",222.716666666667,"Mass","Americas"
"CHN",222.716666666667,"Mass","Asia"
"GBR",222.716666666667,"Mass","Europe"
"CAN",222.716666666667,"Mass","Americas"
"GBR",222.716666666667,"Mass","Europe"
"HKG",222.733333333333,"Mass","Asia"
"GBR",222.733333333333,"Mass","Europe"
"GBR",222.75,"Mass","Europe"
"GBR",222.75,"Mass","Europe"
"GBR",222.766666666667,"Mass","Europe"
"JPN",222.766666666667,"Mass","Asia"
"GBR",222.766666666667,"Mass","Europe"
"GBR",222.766666666667,"Mass","Europe"
"GBR",222.766666666667,"Mass","Europe"
"GBR",222.783333333333,"Mass","Europe"
"GBR",222.783333333333,"Mass","Europe"
"ITA",222.783333333333,"Mass","Europe"
"NZL",222.783333333333,"Mass","Oceania"
"GBR",222.783333333333,"Mass","Europe"
"GER",222.783333333333,"Mass","Europe"
"GBR",222.8,"Mass","Europe"
"GBR",222.8,"Mass","Europe"
"GBR",222.8,"Mass","Europe"
"CHN",222.8,"Mass","Asia"
"ARG",222.8,"Mass","Americas"
"MEX",222.8,"Mass","Americas"
"GBR",222.8,"Mass","Europe"
"GBR",222.816666666667,"Mass","Europe"
"USA",222.816666666667,"Mass","Americas"
"GBR",222.816666666667,"Mass","Europe"
"GBR",222.816666666667,"Mass","Europe"
"USA",222.816666666667,"Mass","Americas"
"GBR",222.816666666667,"Mass","Europe"
"BRA",222.833333333333,"Mass","Americas"
"GBR",222.833333333333,"Mass","Europe"
"GBR",222.833333333333,"Mass","Europe"
"USA",222.833333333333,"Mass","Americas"
"IRL",222.833333333333,"Mass","Europe"
"GBR",222.833333333333,"Mass","Europe"
"CAN",222.833333333333,"Mass","Americas"
"GBR",222.833333333333,"Mass","Europe"
"GER",222.833333333333,"Mass","Europe"
"GBR",222.833333333333,"Mass","Europe"
"BRN",222.85,"Mass","Asia"
"GBR",222.85,"Mass","Europe"
"ITA",222.85,"Mass","Europe"
"GBR",222.85,"Mass","Europe"
"GBR",222.85,"Mass","Europe"
"GBR",222.85,"Mass","Europe"
"USA",222.85,"Mass","Americas"
"VEN",222.85,"Mass","Americas"
"GER",222.85,"Mass","Europe"
"FRA",222.85,"Mass","Europe"
"CAN",222.85,"Mass","Americas"
"GBR",222.866666666667,"Mass","Europe"
"CHN",222.866666666667,"Mass","Asia"
"GBR",222.866666666667,"Mass","Europe"
"IRL",222.866666666667,"Mass","Europe"
"GBR",222.866666666667,"Mass","Europe"
"IRL",222.866666666667,"Mass","Europe"
"GER",222.866666666667,"Mass","Europe"
"USA",222.866666666667,"Mass","Americas"
"BEL",222.883333333333,"Mass","Europe"
"GBR",222.883333333333,"Mass","Europe"
"CAN",222.883333333333,"Mass","Americas"
"CAN",222.883333333333,"Mass","Americas"
"GBR",222.883333333333,"Mass","Europe"
"GBR",222.883333333333,"Mass","Europe"
"FRA",222.883333333333,"Mass","Europe"
"USA",222.883333333333,"Mass","Americas"
"GBR",222.883333333333,"Mass","Europe"
"GBR",222.9,"Mass","Europe"
"HKG",222.9,"Mass","Asia"
"CAN",222.9,"Mass","Americas"
"GBR",222.9,"Mass","Europe"
"GBR",222.9,"Mass","Europe"
"GBR",222.9,"Mass","Europe"
"GBR",222.9,"Mass","Europe"
"GBR",222.916666666667,"Mass","Europe"
"IRL",222.916666666667,"Mass","Europe"
"USA",222.933333333333,"Mass","Americas"
"GBR",222.933333333333,"Mass","Europe"
"POR",222.933333333333,"Mass","Europe"
"GBR",222.933333333333,"Mass","Europe"
"GBR",222.933333333333,"Mass","Europe"
"INA",222.95,"Mass","Asia"
"GER",222.95,"Mass","Europe"
"BEL",222.95,"Mass","Europe"
"GBR",222.95,"Mass","Europe"
"GBR",222.95,"Mass","Europe"
"GBR",222.95,"Mass","Europe"
"POL",222.95,"Mass","Europe"
"GBR",222.95,"Mass","Europe"
"USA",222.95,"Mass","Americas"
"BRA",222.95,"Mass","Americas"
"BRA",222.95,"Mass","Americas"
"GBR",222.966666666667,"Mass","Europe"
"USA",222.966666666667,"Mass","Americas"
"GBR",222.966666666667,"Mass","Europe"
"USA",222.966666666667,"Mass","Americas"
"FRA",222.966666666667,"Mass","Europe"
"GBR",222.983333333333,"Mass","Europe"
"USA",222.983333333333,"Mass","Americas"
"GBR",222.983333333333,"Mass","Europe"
"GBR",222.983333333333,"Mass","Europe"
"GBR",222.983333333333,"Mass","Europe"
"ESP",222.983333333333,"Mass","Europe"
"GBR",222.983333333333,"Mass","Europe"
"GBR",222.983333333333,"Mass","Europe"
"GER",223,"Mass","Europe"
"GBR",223,"Mass","Europe"
"GBR",223,"Mass","Europe"
"IRL",223,"Mass","Europe"
"GBR",223,"Mass","Europe"
"GER",223,"Mass","Europe"
"ITA",223,"Mass","Europe"
"ISL",223.016666666667,"Mass","Europe"
"GBR",223.016666666667,"Mass","Europe"
"POR",223.016666666667,"Mass","Europe"
"GBR",223.016666666667,"Mass","Europe"
"IRL",223.016666666667,"Mass","Europe"
"SUI",223.016666666667,"Mass","Europe"
"MEX",223.016666666667,"Mass","Americas"
"RSA",223.016666666667,"Mass","Africa"
"GBR",223.033333333333,"Mass","Europe"
"GBR",223.033333333333,"Mass","Europe"
"BRA",223.033333333333,"Mass","Americas"
"USA",223.033333333333,"Mass","Americas"
"USA",223.033333333333,"Mass","Americas"
"GBR",223.033333333333,"Mass","Europe"
"GBR",223.033333333333,"Mass","Europe"
"GBR",223.033333333333,"Mass","Europe"
"CAN",223.033333333333,"Mass","Americas"
"GBR",223.05,"Mass","Europe"
"USA",223.05,"Mass","Americas"
"SVK",223.05,"Mass","Europe"
"GBR",223.05,"Mass","Europe"
"GBR",223.05,"Mass","Europe"
"GBR",223.05,"Mass","Europe"
"GBR",223.05,"Mass","Europe"
"GBR",223.05,"Mass","Europe"
"NOR",223.066666666667,"Mass","Europe"
"USA",223.066666666667,"Mass","Americas"
"GBR",223.066666666667,"Mass","Europe"
"CHN",223.066666666667,"Mass","Asia"
"GBR",223.066666666667,"Mass","Europe"
"GBR",223.066666666667,"Mass","Europe"
"GBR",223.066666666667,"Mass","Europe"
"GBR",223.066666666667,"Mass","Europe"
"GBR",223.083333333333,"Mass","Europe"
"GBR",223.083333333333,"Mass","Europe"
"IRL",223.083333333333,"Mass","Europe"
"IRL",223.083333333333,"Mass","Europe"
"BRA",223.083333333333,"Mass","Americas"
"USA",223.083333333333,"Mass","Americas"
"GBR",223.1,"Mass","Europe"
"SIN",223.1,"Mass","Asia"
"GBR",223.1,"Mass","Europe"
"USA",223.1,"Mass","Americas"
"GBR",223.1,"Mass","Europe"
"IRL",223.1,"Mass","Europe"
"GBR",223.116666666667,"Mass","Europe"
"GBR",223.116666666667,"Mass","Europe"
"USA",223.116666666667,"Mass","Americas"
"GBR",223.116666666667,"Mass","Europe"
"GBR",223.133333333333,"Mass","Europe"
"GBR",223.133333333333,"Mass","Europe"
"HKG",223.133333333333,"Mass","Asia"
"GBR",223.133333333333,"Mass","Europe"
"GBR",223.15,"Mass","Europe"
"GBR",223.15,"Mass","Europe"
"NED",223.15,"Mass","Europe"
"GBR",223.15,"Mass","Europe"
"GBR",223.15,"Mass","Europe"
"GBR",223.15,"Mass","Europe"
"GBR",223.15,"Mass","Europe"
"GBR",223.166666666667,"Mass","Europe"
"GBR",223.166666666667,"Mass","Europe"
"USA",223.166666666667,"Mass","Americas"
"GBR",223.166666666667,"Mass","Europe"
"GBR",223.166666666667,"Mass","Europe"
"GBR",223.166666666667,"Mass","Europe"
"GBR",223.166666666667,"Mass","Europe"
"GBR",223.166666666667,"Mass","Europe"
"GBR",223.166666666667,"Mass","Europe"
"TUR",223.166666666667,"Mass","Asia"
"GBR",223.183333333333,"Mass","Europe"
"GBR",223.183333333333,"Mass","Europe"
"GBR",223.183333333333,"Mass","Europe"
"USA",223.183333333333,"Mass","Americas"
"GBR",223.183333333333,"Mass","Europe"
"GBR",223.183333333333,"Mass","Europe"
"GBR",223.183333333333,"Mass","Europe"
"DEN",223.183333333333,"Mass","Europe"
"NOR",223.2,"Mass","Europe"
"GBR",223.2,"Mass","Europe"
"GBR",223.2,"Mass","Europe"
"GBR",223.2,"Mass","Europe"
"GBR",223.2,"Mass","Europe"
"POL",223.216666666667,"Mass","Europe"
"GBR",223.216666666667,"Mass","Europe"
"GBR",223.216666666667,"Mass","Europe"
"GBR",223.233333333333,"Mass","Europe"
"CHI",223.233333333333,"Mass","Europe"
"GBR",223.233333333333,"Mass","Europe"
"GBR",223.233333333333,"Mass","Europe"
"GBR",223.233333333333,"Mass","Europe"
"GBR",223.25,"Mass","Europe"
"GBR",223.25,"Mass","Europe"
"GBR",223.25,"Mass","Europe"
"IND",223.25,"Mass","Asia"
"GBR",223.25,"Mass","Europe"
"GBR",223.25,"Mass","Europe"
"GBR",223.25,"Mass","Europe"
"GBR",223.266666666667,"Mass","Europe"
"GBR",223.266666666667,"Mass","Europe"
"GBR",223.266666666667,"Mass","Europe"
"GBR",223.266666666667,"Mass","Europe"
"AUS",223.266666666667,"Mass","Oceania"
"NOR",223.283333333333,"Mass","Europe"
"POL",223.283333333333,"Mass","Europe"
"GBR",223.283333333333,"Mass","Europe"
"GBR",223.283333333333,"Mass","Europe"
"GBR",223.283333333333,"Mass","Europe"
"IRL",223.3,"Mass","Europe"
"GBR",223.3,"Mass","Europe"
"GBR",223.3,"Mass","Europe"
"USA",223.316666666667,"Mass","Americas"
"GBR",223.316666666667,"Mass","Europe"
"GBR",223.316666666667,"Mass","Europe"
"GBR",223.316666666667,"Mass","Europe"
"GBR",223.316666666667,"Mass","Europe"
"USA",223.316666666667,"Mass","Americas"
"GBR",223.316666666667,"Mass","Europe"
"USA",223.316666666667,"Mass","Americas"
"GBR",223.316666666667,"Mass","Europe"
"GBR",223.316666666667,"Mass","Europe"
"IRL",223.316666666667,"Mass","Europe"
"GBR",223.316666666667,"Mass","Europe"
"RSA",223.333333333333,"Mass","Africa"
"GBR",223.333333333333,"Mass","Europe"
"GBR",223.333333333333,"Mass","Europe"
"GBR",223.333333333333,"Mass","Europe"
"GBR",223.35,"Mass","Europe"
"GBR",223.35,"Mass","Europe"
"AUS",223.35,"Mass","Oceania"
"GBR",223.35,"Mass","Europe"
"GBR",223.35,"Mass","Europe"
"GBR",223.366666666667,"Mass","Europe"
"GBR",223.366666666667,"Mass","Europe"
"GBR",223.366666666667,"Mass","Europe"
"DEN",223.366666666667,"Mass","Europe"
"GBR",223.366666666667,"Mass","Europe"
"GBR",223.383333333333,"Mass","Europe"
"GBR",223.383333333333,"Mass","Europe"
"GER",223.383333333333,"Mass","Europe"
"GBR",223.383333333333,"Mass","Europe"
"GBR",223.383333333333,"Mass","Europe"
"GBR",223.383333333333,"Mass","Europe"
"GBR",223.383333333333,"Mass","Europe"
"GBR",223.383333333333,"Mass","Europe"
"GBR",223.383333333333,"Mass","Europe"
"GBR",223.4,"Mass","Europe"
"GBR",223.4,"Mass","Europe"
"GBR",223.4,"Mass","Europe"
"GBR",223.416666666667,"Mass","Europe"
"GBR",223.416666666667,"Mass","Europe"
"GBR",223.416666666667,"Mass","Europe"
"GBR",223.416666666667,"Mass","Europe"
"USA",223.416666666667,"Mass","Americas"
"SIN",223.416666666667,"Mass","Asia"
"CHN",223.433333333333,"Mass","Asia"
"USA",223.433333333333,"Mass","Americas"
"GBR",223.433333333333,"Mass","Europe"
"GBR",223.433333333333,"Mass","Europe"
"GBR",223.433333333333,"Mass","Europe"
"CHN",223.433333333333,"Mass","Asia"
"COL",223.433333333333,"Mass","Americas"
"NED",223.433333333333,"Mass","Europe"
"ITA",223.45,"Mass","Europe"
"NED",223.45,"Mass","Europe"
"POR",223.45,"Mass","Europe"
"RSA",223.45,"Mass","Africa"
"GBR",223.45,"Mass","Europe"
"LAT",223.45,"Mass","Europe"
"NED",223.45,"Mass","Europe"
"GBR",223.466666666667,"Mass","Europe"
"GBR",223.466666666667,"Mass","Europe"
"GBR",223.466666666667,"Mass","Europe"
"GBR",223.466666666667,"Mass","Europe"
"GBR",223.466666666667,"Mass","Europe"
"GBR",223.466666666667,"Mass","Europe"
"GBR",223.466666666667,"Mass","Europe"
"GBR",223.466666666667,"Mass","Europe"
"GUA",223.466666666667,"Mass","Americas"
"GBR",223.483333333333,"Mass","Europe"
"USA",223.483333333333,"Mass","Americas"
"GBR",223.483333333333,"Mass","Europe"
"GBR",223.483333333333,"Mass","Europe"
"GBR",223.483333333333,"Mass","Europe"
"GBR",223.483333333333,"Mass","Europe"
"GBR",223.5,"Mass","Europe"
"GBR",223.5,"Mass","Europe"
"GBR",223.5,"Mass","Europe"
"ITA",223.5,"Mass","Europe"
"GBR",223.516666666667,"Mass","Europe"
"GER",223.516666666667,"Mass","Europe"
"RUS",223.516666666667,"Mass","Europe"
"GBR",223.516666666667,"Mass","Europe"
"GBR",223.516666666667,"Mass","Europe"
"POR",223.516666666667,"Mass","Europe"
"ESP",223.533333333333,"Mass","Europe"
"GER",223.533333333333,"Mass","Europe"
"GBR",223.533333333333,"Mass","Europe"
"GRE",223.533333333333,"Mass","Europe"
"USA",223.533333333333,"Mass","Americas"
"GBR",223.55,"Mass","Europe"
"CHN",223.55,"Mass","Asia"
"GBR",223.55,"Mass","Europe"
"GBR",223.55,"Mass","Europe"
"GBR",223.55,"Mass","Europe"
"GBR",223.566666666667,"Mass","Europe"
"ESP",223.566666666667,"Mass","Europe"
"FRA",223.566666666667,"Mass","Europe"
"GBR",223.566666666667,"Mass","Europe"
"GBR",223.566666666667,"Mass","Europe"
"CHN",223.566666666667,"Mass","Asia"
"FRA",223.566666666667,"Mass","Europe"
"GBR",223.583333333333,"Mass","Europe"
"GBR",223.6,"Mass","Europe"
"GBR",223.6,"Mass","Europe"
"GBR",223.6,"Mass","Europe"
"GBR",223.616666666667,"Mass","Europe"
"GBR",223.616666666667,"Mass","Europe"
"FRA",223.616666666667,"Mass","Europe"
"GBR",223.616666666667,"Mass","Europe"
"GBR",223.616666666667,"Mass","Europe"
"GBR",223.633333333333,"Mass","Europe"
"USA",223.633333333333,"Mass","Americas"
"GBR",223.633333333333,"Mass","Europe"
"GBR",223.633333333333,"Mass","Europe"
"BRA",223.633333333333,"Mass","Americas"
"GBR",223.65,"Mass","Europe"
"GBR",223.65,"Mass","Europe"
"GBR",223.65,"Mass","Europe"
"BRA",223.65,"Mass","Americas"
"GBR",223.65,"Mass","Europe"
"GBR",223.65,"Mass","Europe"
"USA",223.65,"Mass","Americas"
"GBR",223.666666666667,"Mass","Europe"
"PAK",223.683333333333,"Mass","Asia"
"DOM",223.683333333333,"Mass","Americas"
"CHN",223.683333333333,"Mass","Asia"
"GBR",223.683333333333,"Mass","Europe"
"GBR",223.683333333333,"Mass","Europe"
"USA",223.683333333333,"Mass","Americas"
"IRL",223.7,"Mass","Europe"
"USA",223.7,"Mass","Americas"
"GBR",223.7,"Mass","Europe"
"GER",223.716666666667,"Mass","Europe"
"GER",223.716666666667,"Mass","Europe"
"GBR",223.716666666667,"Mass","Europe"
"NED",223.716666666667,"Mass","Europe"
"GBR",223.716666666667,"Mass","Europe"
"CHI",223.716666666667,"Mass","Europe"
"CZE",223.716666666667,"Mass","Europe"
"GBR",223.716666666667,"Mass","Europe"
"GBR",223.716666666667,"Mass","Europe"
"GBR",223.733333333333,"Mass","Europe"
"GBR",223.733333333333,"Mass","Europe"
"GBR",223.733333333333,"Mass","Europe"
"ESP",223.75,"Mass","Europe"
"GBR",223.75,"Mass","Europe"
"USA",223.75,"Mass","Americas"
"GBR",223.75,"Mass","Europe"
"GBR",223.75,"Mass","Europe"
"GBR",223.75,"Mass","Europe"
"DEN",223.75,"Mass","Europe"
"GBR",223.75,"Mass","Europe"
"GBR",223.766666666667,"Mass","Europe"
"USA",223.766666666667,"Mass","Americas"
"USA",223.766666666667,"Mass","Americas"
"GBR",223.766666666667,"Mass","Europe"
"GBR",223.766666666667,"Mass","Europe"
"ITA",223.766666666667,"Mass","Europe"
"USA",223.766666666667,"Mass","Americas"
"GBR",223.766666666667,"Mass","Europe"
"GBR",223.783333333333,"Mass","Europe"
"USA",223.783333333333,"Mass","Americas"
"GBR",223.783333333333,"Mass","Europe"
"GBR",223.783333333333,"Mass","Europe"
"CHI",223.783333333333,"Mass","Europe"
"POL",223.783333333333,"Mass","Europe"
"BRA",223.783333333333,"Mass","Americas"
"CAN",223.8,"Mass","Americas"
"NED",223.8,"Mass","Europe"
"USA",223.8,"Mass","Americas"
"GBR",223.8,"Mass","Europe"
"GBR",223.816666666667,"Mass","Europe"
"GBR",223.816666666667,"Mass","Europe"
"GBR",223.816666666667,"Mass","Europe"
"USA",223.816666666667,"Mass","Americas"
"FRA",223.833333333333,"Mass","Europe"
"GBR",223.833333333333,"Mass","Europe"
"GBR",223.833333333333,"Mass","Europe"
"GBR",223.833333333333,"Mass","Europe"
"GBR",223.833333333333,"Mass","Europe"
"GBR",223.833333333333,"Mass","Europe"
"USA",223.833333333333,"Mass","Americas"
"GBR",223.833333333333,"Mass","Europe"
"GBR",223.85,"Mass","Europe"
"IRL",223.85,"Mass","Europe"
"NED",223.85,"Mass","Europe"
"RSA",223.85,"Mass","Africa"
"GBR",223.85,"Mass","Europe"
"GBR",223.85,"Mass","Europe"
"GBR",223.866666666667,"Mass","Europe"
"GBR",223.866666666667,"Mass","Europe"
"GRE",223.866666666667,"Mass","Europe"
"GBR",223.883333333333,"Mass","Europe"
"GBR",223.883333333333,"Mass","Europe"
"USA",223.883333333333,"Mass","Americas"
"GBR",223.883333333333,"Mass","Europe"
"BRA",223.883333333333,"Mass","Americas"
"GBR",223.9,"Mass","Europe"
"IRL",223.9,"Mass","Europe"
"ITA",223.9,"Mass","Europe"
"GBR",223.9,"Mass","Europe"
"GBR",223.9,"Mass","Europe"
"MEX",223.9,"Mass","Americas"
"GBR",223.9,"Mass","Europe"
"GBR",223.9,"Mass","Europe"
"PAR",223.916666666667,"Mass","Americas"
"GBR",223.916666666667,"Mass","Europe"
"GBR",223.916666666667,"Mass","Europe"
"GBR",223.916666666667,"Mass","Europe"
"USA",223.916666666667,"Mass","Americas"
"GBR",223.916666666667,"Mass","Europe"
"FRA",223.916666666667,"Mass","Europe"
"GBR",223.933333333333,"Mass","Europe"
"GBR",223.933333333333,"Mass","Europe"
"GBR",223.933333333333,"Mass","Europe"
"GBR",223.933333333333,"Mass","Europe"
"GBR",223.933333333333,"Mass","Europe"
"IRL",223.933333333333,"Mass","Europe"
"USA",223.933333333333,"Mass","Americas"
"GBR",223.933333333333,"Mass","Europe"
"BRA",223.95,"Mass","Americas"
"MEX",223.95,"Mass","Americas"
"NZL",223.95,"Mass","Oceania"
"ISL",223.95,"Mass","Europe"
"GBR",223.95,"Mass","Europe"
"GBR",223.966666666667,"Mass","Europe"
"GBR",223.966666666667,"Mass","Europe"
"GBR",223.966666666667,"Mass","Europe"
"GBR",223.966666666667,"Mass","Europe"
"GBR",223.983333333333,"Mass","Europe"
"USA",223.983333333333,"Mass","Americas"
"NOR",223.983333333333,"Mass","Europe"
"GBR",223.983333333333,"Mass","Europe"
"GBR",224,"Mass","Europe"
"GBR",224,"Mass","Europe"
"GBR",224.016666666667,"Mass","Europe"
"GBR",224.016666666667,"Mass","Europe"
"GBR",224.016666666667,"Mass","Europe"
"ROU",224.016666666667,"Mass","Europe"
"GBR",224.016666666667,"Mass","Europe"
"GBR",224.016666666667,"Mass","Europe"
"GBR",224.033333333333,"Mass","Europe"
"GBR",224.033333333333,"Mass","Europe"
"GBR",224.033333333333,"Mass","Europe"
"USA",224.033333333333,"Mass","Americas"
"UKR",224.033333333333,"Mass","Europe"
"GBR",224.033333333333,"Mass","Europe"
"GBR",224.033333333333,"Mass","Europe"
"GBR",224.033333333333,"Mass","Europe"
"GBR",224.05,"Mass","Europe"
"GBR",224.05,"Mass","Europe"
"ARG",224.05,"Mass","Americas"
"USA",224.05,"Mass","Americas"
"USA",224.066666666667,"Mass","Americas"
"GBR",224.066666666667,"Mass","Europe"
"RSA",224.066666666667,"Mass","Africa"
"COL",224.066666666667,"Mass","Americas"
"CHI",224.066666666667,"Mass","Europe"
"KOR",224.066666666667,"Mass","Asia"
"USA",224.066666666667,"Mass","Americas"
"GBR",224.083333333333,"Mass","Europe"
"USA",224.083333333333,"Mass","Americas"
"GBR",224.083333333333,"Mass","Europe"
"ITA",224.083333333333,"Mass","Europe"
"GBR",224.1,"Mass","Europe"
"GBR",224.1,"Mass","Europe"
"GBR",224.1,"Mass","Europe"
"GBR",224.1,"Mass","Europe"
"RSA",224.116666666667,"Mass","Africa"
"IRL",224.116666666667,"Mass","Europe"
"GBR",224.116666666667,"Mass","Europe"
"GBR",224.133333333333,"Mass","Europe"
"GBR",224.133333333333,"Mass","Europe"
"GBR",224.133333333333,"Mass","Europe"
"GBR",224.133333333333,"Mass","Europe"
"GBR",224.133333333333,"Mass","Europe"
"GBR",224.133333333333,"Mass","Europe"
"GBR",224.133333333333,"Mass","Europe"
"MAS",224.133333333333,"Mass","Asia"
"GBR",224.15,"Mass","Europe"
"GBR",224.15,"Mass","Europe"
"GBR",224.15,"Mass","Europe"
"PHI",224.15,"Mass","Asia"
"GBR",224.15,"Mass","Europe"
"AUS",224.166666666667,"Mass","Oceania"
"JPN",224.166666666667,"Mass","Asia"
"USA",224.166666666667,"Mass","Americas"
"POL",224.166666666667,"Mass","Europe"
"CHN",224.166666666667,"Mass","Asia"
"GBR",224.183333333333,"Mass","Europe"
"GBR",224.183333333333,"Mass","Europe"
"USA",224.183333333333,"Mass","Americas"
"GBR",224.183333333333,"Mass","Europe"
"AUS",224.183333333333,"Mass","Oceania"
"GBR",224.2,"Mass","Europe"
"GBR",224.2,"Mass","Europe"
"GBR",224.2,"Mass","Europe"
"GBR",224.2,"Mass","Europe"
